Data,Discurso,Fase,Hora,Orador,Publicação,Sessão,Sumário
26/10/1995,-,,,"JAIR BOLSONARO, PPB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=3196&Datain=27/10/1995&txSuplemento=,,"DOCUMENTO ENVIADO PELO ORADOR AOS COMANDOS MILITARES 
PARA ESCLARECIMENTO DA PROPOSTA DE EMENDA A CONSTITUIÇÃO 33, 
REFERENTE A PREVIDENCIA MILITAR."
25/10/1995,-,,,"JAIR BOLSONARO, PPB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=2981&Datain=26/10/1995&txSuplemento=,,"INCONVENIENCIA DA PROPOSTA DO MINISTRO ADIB JATENE, DA SAUDE, DE 
CRIAÇÃO DA CONTRIBUIÇÃO SOBRE MOVIMENTAÇÃO FINANCEIRA."
24/10/1995,-,,,"JAIR BOLSONARO, PPB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=2845&Datain=25/10/1995&txSuplemento=,,"ENQUADRAMENTO DO MINISTRO INTERINO DO EXERCITO, GENERAL DELIO 
ASSIS MONTEIRO, EM CRIME DE RESPONSABILIDADE PELA RECUSA EM 
RESPONDER A PERGUNTA CONTIDA EM REQUERIMENTO DE INFORMAÇÕES DO 
ORADOR SOBRE A EXTENSÃO, A TODOS OS MILITARES, DE GANHOS ADQUIRIDOS 
POR ALGUNS NA JUSTIÇA."
19/10/1995,-,,,"JAIR BOLSONARO, PPB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=2209&Datain=20/10/1995&txSuplemento=,,"INCONSTITUCIONALIDADE DO IMPEDIMENTO AOS MILITARES DE UTILIZAÇÃO 
DE RECURSOS A JUSTIÇA PARA DEFESA DOS INTERESSES DA CATEGORIA."
18/10/1995,-,,,"JAIR BOLSONARO, PPB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=1965&Datain=19/10/1995&txSuplemento=,,"REFORMA DO ESTATUTO DOS MILITARES PARA GARANTIA, 
AO MILITAR, DO DIREITO CONSTITUCIONAL DE DEFESA DE SEUS INTERESSES 
JUNTO A JUSTIÇA. DESCASO DOS MINISTROS MILITARES PELA CATEGORIA."
11/10/1995,-,,,"JAIR BOLSONARO, PPB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=1314&Datain=12/10/1995&txSuplemento=,,"VOTAÇÃO, NA CAMARA MUNICIPAL DO RIO DE JANEIRO, ESTADO DO RIO 
DE JANEIRO, DE PROJETO DE LEI DE AUTORIA DA VEREADORA ROGERIA 
BOLSONARO REFERENTE A REALIZAÇÃO DE CIRURGIAS DE ESTERILIZAÇÃO EM 
HOSPITAIS MUNICIPAIS."
10/10/1995,-,,,"JAIR BOLSONARO, PPB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=1055&Datain=11/10/1995&txSuplemento=,,"APROVAÇÃO, PELA CAMARA MUNICIPAL DO RIO DE JANEIRO, DE 
PROJETO DE LEI DE AUTORIA DA VEREADORA ROGERIA BOLSONARO PARA 
REALIZAÇÃO, EM HOSPITAIS MUNICIPAIS, DE CIRURGIAS DE ESTERILIZAÇÃO 
FEMININA."
05/10/1995,-,,,"JAIR BOLSONARO, PPB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=665&Datain=06/10/1995&txSuplemento=,,"DESCUMPRIMENTO, PELO MINISTRO ZENILDO DE LUCENA, DO EXERCITO, 
DO MANDAMENTO CONSTITUCIONAL DE TRANSFERENCIA DO OFICIAL MILITAR 
PARA A RESERVA REMUNERADA EM CASO DE EXERCICIO DE CARGO PUBLICO DE 
NATUREZA PERMANENTE."
05/10/1995,-,,,"JAIR BOLSONARO, PPB-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=610&Datain=06/10/1995&txSuplemento=,,"VETO DO PRESIDENTE DA REPUBLICA A DISPOSITIVO, INSERIDO 
PELO ORADOR NO PROJETO DA NOVA LEI ELEITORAL, SOBRE O DIREITO DO 
MILITAR DA ATIVA CANDIDATO A VEREADOR OU A PREFEITO A PERCEPÇÃO DE 
REMUNERAÇÃO E CONTAGEM DE TEMPO DE SERVIÇO PARA TODOS OS FINS. 
NECESSIDADE DE MAIOR ATENÇÃO DO CONGRESSO NACIONAL PARA COM OS 
MILITARES."
27/09/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=23919&Datain=28/09/1995&txSuplemento=,,"REPUDIO AO TRATAMENTO DISPENSADO PELO GOVERNO FEDERAL AOS 
SERVIDORES PUBLICOS."
21/09/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=23249&Datain=22/09/1995&txSuplemento=,,"URGENTE NECESSIDADE DE ADOÇÃO DE POLITICA DE CONTROLE DA 
NATALIDADE NO PAIS. LOUVOR A IMPLANTAÇÃO, PELO PRESIDENTE ALBERTO 
FUJIMORI, DO PERU, DA ESTERILIZAÇÃO VOLUNTARIA ATRAVES DA LAQUEADURA 
E VASECTOMIA."
19/09/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=22740&Datain=20/09/1995&txSuplemento=,,"REPUDIO AO TRATAMENTO DISPENSADO PELO GOVERNADOR MARCELLO 
ALENCAR AOS APOSENTADOS DO ESTADO DO RIO DE JANEIRO."
13/09/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=22047&Datain=14/09/1995&txSuplemento=,,"ENCAMINHAMENTO DA VOTAÇÃO DA EMENDA 7 AO PL 869, DE 1995 
(DISPÕE SOBRE O RECONHECIMENTO COMO MORTAS DE PESSOAS DESAPARECIDAS, 
EM RAZÃO DE PARTICIPAÇÃO OU ACUSAÇÃO DE PARTICIPAÇÃO EM ATIVIDADES 
POLITICAS NO PERIODO DE 2 DE SETEMBRO DE 1961 A 15 DE AGOSTO 
DE 1969), QUE ACRESCENTA ARTIGO E PARAGRAFO UNICO AO PROJETO 
ESTENDENDO O DIREITO A INDENIZAÇÃO PREVISTA NO ARTIGO 11 AOS 
FAMILIARES DOS AGENTES PUBLICOS COMPONENTES DAS FORÇAS ARMADAS, 
DA POLICIA MILITAR, DA POLICIA FEDERAL E DA POLICIA CIVIL, 
E DOS CIVIS MORTOS, NO CUMPRIMENTO DE ORDEM EMANADA DO ESTADO."
12/09/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=21760&Datain=13/09/1995&txSuplemento=,,"IMPROCEDENCIA DAS ALEGAÇÕES GOVERNAMENTAIS PARA A NÃO-CONCESSÃO 
DE REAJUSTE SALARIAL AOS SERVIDORES CIVIS."
06/09/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=21497&Datain=07/09/1995&txSuplemento=,,"PROTESTO CONTRA O GOVERNO FRANCES PELA REALIZAÇÃO DE TESTES 
NUCLEARES NO ATOL DE MURUROA."
31/08/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=20718&Datain=01/09/1995&txSuplemento=,,"EXPECTATIVA DE CONCRETIZAÇÃO DE REAJUSTE SALARIAL, ANUNCIADO PELO 
PRESIDENTE FERNANDO HENRIQUE CARDOSO, PARA OS MILITARES."
30/08/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=20559&Datain=31/08/1995&txSuplemento=,,"REJEIÇÃO, PELA CASA, DE REQUERIMENTO DE URGENCIA PARA A DISCUSSÃO 
DE DECRETO PRESIDENCIAL SOBRE A DEMARCAÇÃO DA RESERVA IANOMAMI. 
CONVENIENCIA DE MAIOR ATENÇÃO DO CONGRESSO NACIONAL EM RELAÇÃO AO 
ASSUNTO."
29/08/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=20256&Datain=30/08/1995&txSuplemento=,,"CONTRARIEDADE A REALIZAÇÃO, PELA CASA, DE SESSÃO SOLENE EM 
HOMENAGEM AOS DEZESSEIS ANOS DE VIGENCIA DA LEI DE ANISTIA. 
DISCORDANCIA DE PROJETO DE LEI DO GOVERNO FEDERAL 
SOBRE O PAGAMENTO DE INDENIZAÇÃO A FAMILIARES DE 
DESAPARECIDOS POLITICOS."
29/08/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=20302&Datain=30/08/1995&txSuplemento=,,"ENCAMINHAMENTO DA VOTAÇÃO DO REQUERIMENTO DE REGIME DE URGENCIA 
PARA TRAMITAÇÃO DO PROJETO DE DECRETO LEGISLATIVO 365, DE 
1993 (TORNA SEM EFEITO O DECRETO DE 25 DE MAIO DE 1992, QUE 
HOMOLOGA A DEMARCAÇÃO ADMINISTRATIVA DA TERRA INDIGENA IANOMAMI, 
NOS ESTADOS DE RORAIMA E AMAZONAS), NA QUALIDADE DE AUTOR 
DO REFERIDO PROJETO."
29/08/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=20304&Datain=30/08/1995&txSuplemento=,,"CONTESTAÇÃO AS ALEGAÇÕES DO DEPUTADO INOCENCIO OLIVEIRA AO 
JUSTIFICAR O POSICIONAMENTO CONTRARIO DO BLOCO PARLAMENTAR, 
COMPOSTO PELO PFL E PELO PTB AO REQUERIMENTO DE REGIME 
DE URGENCIA PARA TRAMITAÇÃO DO PROJETO DE DECRETO LEGISLATIVO 
365, DE 1993, QUE TORNA SEM EFEITO O DECRETO DE 25 DE MAIO 
DE 1992, QUE HOMOLOGA A DEMARCAÇÃO ADMINISTRATIVA DA TERRA 
INDIGENA IANOMAMI, NOS ESTADOS DE RORAIMA E AMAZONAS; 
DEFESA DA APROVAÇÃO DO REFERIDO REQUERIMENTO."
24/08/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=19600&Datain=25/08/1995&txSuplemento=,,"MATERIA DO JORNALISTA CARLOS CHAGAS, PUBLICADA NO 
JORNAL 'TRIBUNA DA IMPRENSA', DE ALERTA PARA A COBIÇA 
INTERNACIONAL SOBRE A AMAZONIA."
23/08/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=19456&Datain=24/08/1995&txSuplemento=,,"BAIXO VALOR DA GRATIFICAÇÃO PROPOSTA PELO GOVERNO FEDERAL PARA 
OS MILITARES."
22/08/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=19273&Datain=23/08/1995&txSuplemento=,,"ANUNCIO DA ABERTURA, PELO BANCO CENTRAL, DAS AGENCIAS DO 
BANCO ECONOMICO S/A PARA SAQUES DE ATE CINCO MIL REAIS. 
NECESSIDADE DE REFORÇO POLICIAL PARA SEGURANÇA DAS AGENCIAS."
17/08/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=18879&Datain=18/08/1995&txSuplemento=,,"EXIGENCIA DE TRATAMENTO DIGNO PARA A QUESTÃO SALARIAL DOS 
MILITARES."
16/08/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=18718&Datain=17/08/1995&txSuplemento=,,"DECLARAÇÃO DO GENERAL GERMANO ARNAUD PEDROSO, COMANDANTE 
MILITAR DA AMAZONIA, CONTRARIA A PROPOSTA GOVERNAMENTAL DE 
DEMARCAÇÃO DE TERRAS INDIGENAS. AGRADECIMENTO AOS DEPUTADOS 
PELO APOIAMENTO A REQUERIMENTO PARA TRAMITAÇÃO EM REGIME 
DE URGENCIA URGENTISSIMA DE PROJETO DE DECRETO LEGISLATIVO, 
DE AUTORIA DO ORADOR, PARA REVOGAÇÃO DE DECRETO PRESIDENCIAL 
ACERCA DA DEMARCAÇÃO DA RESERVA IANOMAMI."
03/08/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=15830&Datain=04/08/1995&txSuplemento=,,BAIXA REMUNERAÇÃO DOS MILITARES BRASILEIROS.
29/06/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=14589&Datain=30/06/1995&txSuplemento=,,"MANIFESTO 'QUANTO VALE UM OFICIAL-GENERAL?', SUBSCRITO POR OFICIAIS 
DAS FORÇAS ARMADAS BRASILEIRAS."
27/06/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=14306&Datain=28/06/1995&txSuplemento=,,"REPUDIO AO TRATAMENTO DISPENSADO PELO GOVERNADOR CRISTOVAM BUARQUE, 
DO DISTRITO FEDERAL, AO DEPUTADO DISTRITAL 
JOÃO DE DEUS, POR OCASIÃO DE SOLENIDADE DE ENTREGA DE LOTES 
RESIDENCIAIS A POLICIAIS MILITARES DE BRASILIA."
22/06/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=13928&Datain=23/06/1995&txSuplemento=,,"EXONERAÇÃO DO CORONEL ARMANDO AVOLIO FILHO DA FUNÇÃO DE ADIDO 
MILITAR DO PAIS NA INGLATERRA. INOPORTUNIDADE DA PRATICA DE 
REVANCHISMO CONATRA MILITARES ACUSADOS DE ATOS DE TORTURA DURANTE 
O REGIME DE EXCEÇÃO."
21/06/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=13792&Datain=22/06/1995&txSuplemento=,,"REPUDIO A PROPOSTA DO MINISTRO BRESSER PEREIRA, DA ADMINISTRAÇÃO 
FEDERAL E REFORMA DO ESTADO, SOBRE EQUIPARAÇÃO DO TEMPO DE 
SERVIÇO EXIGIDO PARA APOSENTADORIA DOS SERVIDORES PUBLICOS CIVIS 
E MILITARES."
20/06/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=13565&Datain=21/06/1995&txSuplemento=,,"URGENTE ENVIO AO CONGRESSO NACIONAL, PELO MINISTERIO DA JUSTIÇA, 
DE PLANO DE CARGOS E SALARIOS PARA POLICIA RODOVIARIA FEDERAL."
14/06/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=13186&Datain=15/06/1995&txSuplemento=,,"INACEITABILIDADE DA ANUNCIADA DESINDEXAÇÃO DOS SALARIOS DOS 
SERVIDORES CIVIS E MILITARES DA UNIÃO."
13/06/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=13077&Datain=14/06/1995&txSuplemento=,,"CARTA DO SENHOR GUILHERME NEY BARBOSA HUBNER, PUBLICADA NO JORNAL 
'O GLOBO', SOBRE APLICABILIDADE DA LEI DE ANISTIA VIGENTE NO PAIS 
AO CORONEL ARMANDO AVOLIO FILHO, ADIDO MILITAR DO BRASIL EM LONDRES."
08/06/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=12679&Datain=09/06/1995&txSuplemento=,,"EDITORIAL 'AMAZONIA EM PERIGO', DA SENHORA BIA BOTANA, PUBLICADO NO 
'JORNAL DE BRASILIA'."
07/06/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=12434&Datain=08/06/1995&txSuplemento=,,"SUSPENSÃO, PELO PODER EXECUTIVO, DO PAGAMENTO DE BENEFICIOS 
AOS EX-COMBATENTES."
06/06/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=12286&Datain=07/06/1995&txSuplemento=,,"INSUFICIENCIA DAS DIARIAS PAGAS AOS MEMBROS DA BANDA SINFONICA 
DO CORPO DE FUZILEIROS NAVAIS DO RIO DE JANEIRO, EM MISSÃO 
OFICIAL NA CAPITAL FEDERAL."
06/06/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=12251&Datain=07/06/1995&txSuplemento=,,"HOMENAGEM AO TRANSCURSO DO CINQUENTENARIO DO FIM DA SEGUNDA 
GUERRA MUNDIAL."
01/06/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=J&txPagina=3092&Datain=02/06/1995&txSuplemento=,,"CONSIDERAÇÕES SOBRE DECISÃO DO TCU QUE SOLUCIONA A QUESTÃO DA PENSÃO 
MILITAR PARA AS FILHAS DOS EX-COMBATENTES, QUE SE HABILITARAM AO 
BENEFICIO APOS A PROMULGAÇÃO DA CONSTITUIÇÃO FEDERAL DE 1988 E 
TIVERAM SEUS BENEFICIOS CANCELADOS EM VIRTUDE DE DECISÃO 
EQUIVOCADA DO REFERIDO TRIBUNAL."
31/05/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=11837&Datain=01/06/1995&txSuplemento=,,CRISE DAS FORÇAS ARMADAS BRASILEIRAS.
30/05/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=11680&Datain=31/05/1995&txSuplemento=,,"DESMOTIVAÇÃO DAS FORÇAS ARMADAS BRASILEIRAS. PROBLEMATICA DA 
DEMARCAÇÃO DE TERRAS INDIGENAS NA REGIÃO AMAZONICA. REUNIÃO DA 
BANCADA DA AMAZONIA DIAS 3 E 4 DE JUNHO, EM PORTO VELHO, ESTADO 
DE RONDONIA."
18/05/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=10454&Datain=19/05/1995&txSuplemento=,,"CONVENIENCIA DA RETIRADA, PELO PRESIDENTE DA REPUBLICA, DE 
PROPOSTA DE EMENDA CONSTITUCIONAL SOBRE A DESVINCULAÇÃO DA 
REMUNERAÇÃO DOS MILITARES DA RESERVA DOS DA ATIVA. CONTRADITA 
AS DECLARAÇÕES DO SENHOR LEONEL BRIZOLA ACERCA DE EVENTUAL 
INTERVENÇÃO MILITAR EM PROL DA MANUTENÇÃO DO MONOPOLIO ESTATAL 
DO PETROLEO."
18/05/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=10501&Datain=19/05/1995&txSuplemento=,,"DECLARAÇÃO DO EX-GOVERNADOR DO ESTADO DO RIO DE JANEIRO, 
LEONEL BRIZOLA, SOBRE A POSSIBILIDADE DE INTERVENÇÃO MILITAR 
CONTRA A QUEBRA DO MONOPOLIO ESTATAL DO PETROLEO."
11/05/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=9696&Datain=12/05/1995&txSuplemento=,,"ANUNCIO DE ENCAMINHAMENTO DE REQUERIMENTO DE INFORMAÇÕES AO 
MINISTERIO DO PLANEJAMENTO E ORÇAMENTO SOBRE FURTO 
DE DOLARES DO MINISTRO JOSE SERRA. LOUVOR AO TRABALHO DA POLICIA 
CIVIL DE MINAS GERAIS NO RESGATE, NO ESTADO DO RIO DE JANEIRO, 
DE MENOR SEQUESTRADA. OMISSÃO DOS MINISTROS MILITARES DIANTE DO 
ARROCHO SALARIAL DE SEUS SUBORDINADOS."
04/05/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=9038&Datain=05/05/1995&txSuplemento=,,"COMENTARIO SOBRE A INFORMAÇÃO OBTIDA PELO ORADOR DE QUE A 
DEMARCAÇÃO DE MAIS 27 AREAS INDIGENAS SERIA UM DOS ASSUNTOS 
A SER TRATADO PELO PRESIDENTE DA FUNAI EM REUNIÃO COM O 
MINISTRO DA JUSTIÇA; DECISÃO DA COMISSÃO DE DEFESA NACIONAL 
DA CAMARA DOS DEPUTADOS DE CONVOCAR O MINISTRO DA JUSTIÇA 
PARA CONFIRMAR OU NÃO A INFORMAÇÃO."
04/05/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=9014&Datain=05/05/1995&txSuplemento=,,"REPUDIO AOS CRITERIOS ADOTADOS PARA DEMARCAÇÃO DE RESERVAS 
INDIGENAS."
03/05/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=7968&Datain=04/05/1995&txSuplemento=,,"TRANSCURSO DO DIA DA VITORIA DAS FORÇAS ALIADAS NA SEGUNDA 
GRANDE GUERRA. EXIGENCIA DE CUMPRIMENTO DE DISPOSITIVO 
CONSTITUCIONAL ASSEGURADOR DE DIREITOS AOS EX-COMBATENTES DA 
FORÇA EXPEDICIONARIA BRASILEIRA."
02/05/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=7829&Datain=03/05/1995&txSuplemento=,,"INCOERENCIA, NO BRASIL, DE ELEMENTOS OBJETIVOS CONSUBSTANCIADORES 
DA EFETIVA SOBERANIA NACIONAL."
27/04/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=7628&Datain=28/04/1995&txSuplemento=,,DEMARCAÇÃO DE RESERVAS INDIGENAS NO PAIS.
26/04/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=7519&Datain=27/04/1995&txSuplemento=,,RELEVANCIA DO PROJETO DO SISTEMA DE VIGILANCIA DA AMAZONIA - SIVAM.
26/04/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=J&txPagina=2450&Datain=27/04/1995&txSuplemento=,,"PREOCUPAÇÃO DO ORADOR COM A QUESTÃO DA DEMARCAÇÃO DE RESERVAS 
INDIGENAS; CONSIDERAÇÕES SOBRE O RISCO A SOBERANIA NACIONAL COM 
A CRIAÇÃO DE NAÇÕES INDIGENAS; DESTAQUE DAS RIQUEZAS MINERAIS 
DA AMAZONIA E DAS DIFICULDADES PARA A EXPLORAÇÃO APOS A 
DEMARCAÇÃO; REFERENCIA A ATUAÇÃO DAS FORÇAS ARMADAS EM APOIO 
AOS INDIOS NAS FAIXAS DE FRONTEIRA; COMENTARIO SOBRE A 
DISCUSSÃO, NO SENADO, DO ESTATUTO DO INDIO, SEM TER SIDO APRECIADO 
PELO PLENARIO DA CAMARA DOS DEPUTADOS; IMPORTANCIA DO PROJETO 
SIVAM PARA O REAL CONHECIMENTO DA AMAZONIA BRASILEIRA."
20/04/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=7051&Datain=21/05/1995&txSuplemento=,,"ADIAMENTO DA DATA DE PAGAMENTO DOS SERVIDORES CIVIS E 
MILITARES DA UNIÃO."
19/04/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=6814&Datain=20/04/1995&txSuplemento=,,ARTIGO 
11/04/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=6218&Datain=12/04/1995&txSuplemento=,,"PROSSEGUIMENTO DO TRABALHO PELA REJEIÇÃO DA MEDIDA 
PROVISORIA 956, QUE ALTERA A DATA DE PAGAMENTO DOS SERVIDORES 
CIVIS E MILITARES DO PODER EXECUTIVO."
10/04/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=6057&Datain=11/04/1995&txSuplemento=,,"PROTESTO CONTRA CONCESSÃO DE MEDALHA DE MERITO MILITAR AO 
EMPRESARIO WAGNER CANHEDO. REEDIÇÃO DE MEDIDA PROVISORIA SOBRE 
TRANSFERENCIA DA DATA DE PAGAMENTO DOS SERVIDORES CIVIS E MILITARES 
DA UNIÃO. NOTA SOBRE O ASSUNTO PUBLICADA NA COLUNA "
06/04/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=J&txPagina=2261&Datain=07/04/1995&txSuplemento=,,"APELO AOS PARLAMENTARES NO SENTIDO DA REJEIÇÃO DA MEDIDA 
PROVISORIA 936, DE 1995, QUE DISPÕE SOBRE ALTERAÇÃO NA DATA 
DE PAGAMENTO DOS SERVIDORES PUBLICOS CIVIS E MILITARES DA UNIÃO."
30/03/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=J&txPagina=2038&Datain=31/03/1995&txSuplemento=,,"CONSIDERAÇÕES SOBRE A INCONVENIENCIA DA MEDIDA PROVISORIA 936, 
DE 1995, QUE ALTERA A DATA DE PAGAMENTO DOS SERVIDORES PUBLICOS 
CIVIS E MILITARES DA UNIÃO."
30/03/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=J&txPagina=1988&Datain=31/03/1995&txSuplemento=,,"CONSIDERAÇÕES SOBRE A IMPORTANCIA DA QUESTÃO DA DEMARCAÇÃO DE TERRAS 
INDIGENAS NO PAIS; COMENTARIOS, A PROPOSITO DE VIAGEM QUE O 
PRESIDENTE FERNANDO HENRIQUE CARDOSO FARA A MANAUS, SOBRE ARTIGO 
DO 'JORNAL DO BRASIL', INTITULADO 'CARDOSO LANÇARA PROJETOS 
AMBIENTAIS NA AMAZONIA"
29/03/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=4774&Datain=30/03/1995&txSuplemento=,,DEMARCAÇÃO DE RESERVAS INDIGENAS NA AMAZONIA.
28/03/1995,-,,,"JAIR BOLSONARO, PPR-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=4685&Datain=29/03/1995&txSuplemento=,,"INCONSTITUCIONALIDADE DA PROPOSTA DE REFORMA DA PREVIDENCIA SOCIAL 
NO TOCANTE A DIREITO ADQUIRIDO DE MILITARES."
